Gender
DAY,male:Muscle Mass,male:Anabolic,male:Catabolic
528,4446.788009000359,169.06059988609442,85.91320561836793
529,4449.79762348987,160.03603137225343,77.21296531934854
530,4453.079365659723,197.31346085466828,113.82335478188932
531,4456.284702175828,187.6234360829261,104.37239813008968
532,4459.42082627332,178.3283305245882,95.15462452295318
533,4462.479518655987,169.16884219680273,86.18633826890537
534,4465.434790933648,160.14897841983918,77.48419905611078
535,4468.651041136622,197.17962918095705,113.47686180627385
536,4471.743758379668,187.4962639814213,104.04025290854193
537,4474.734001579196,178.2080832644515,94.8370954087395
538,4477.6347859078205,169.0563116402632,85.88382134274629
539,4480.457253744079,160.04405452592889,77.19722892492295
540,4483.541330218889,198.0461273628812,115.58948588313734
541,4486.570799721525,188.27216410276228,106.10687929005391
542,4489.52454278749,178.96451626923925,96.85522481187776
543,4492.393112258985,169.80759744936344,87.84986104159974
544,4495.179244806577,160.78969564658556,79.1069649238341
545,4498.191628008305,198.28769936030773,117.56056940903429
546,4501.132100943064,188.54539066573503,108.03655594045678
547,4504.012480867861,179.23637986004113,98.74047932928472
548,4506.817272410484,170.08117837991767,89.68745843834387
549,4509.552456361242,161.06474195854085,80.89332860502202
550,4512.517582833453,198.19549250658272,118.94940042110693
551,4515.419557946353,188.4151869201898,109.39912148394843
552,4518.242274961435,179.11957782202788,100.07465635302678
553,4520.980712561231,169.9717273151422,90.99087871632541
554,4523.642505045032,160.96257927661225,82.16334220986658
555,4526.504917302882,197.5203844959295,118.22000164132331
556,4529.278122484005,187.82020575370692,108.69282959801814
557,4531.984154939651,178.55171796541848,99.39196291838209
558,4534.622601734573,169.4176644829513,90.33277117235123
559,4537.19151844151,160.4224647997026,81.53095357992143
560,4539.953411604292,197.04295508649386,118.04356413084453
561,4542.650471854141,187.380977030126,108.52606448493472
562,4545.295029269895,178.11109925250202,99.235140622776
563,4547.883684596515,168.9894575942742,90.18592403640108
564,4550.397000068845,160.00671155373712,81.39411246054993
565,4553.104863284387,197.21877041406924,118.55242648740811
566,4555.756986342509,187.57316534486256,109.02619646853712
567,4558.3438570595035,178.3139393042481,99.72522546008447
568,4560.876724716821,169.19395107598766,90.66489805007409
569,4563.3515777624,160.21260340656949,81.86092572902419
570,4566.0136617477865,197.05663768867086,117.96241708633539
571,4568.632585827355,187.46008665850962,108.45310871238914
572,4571.200887618371,178.20855758728206,99.16934718534239
573,4573.714425618599,169.0949889179748,90.12693842758331
574,4576.169537607006,160.12000946566667,81.34175823325003
575,4578.833600605797,197.52291247416974,118.62058942896878
576,4581.44429013079,187.75561083375766,109.10038740569337
577,4583.9799278526825,178.49946885892564,99.8055779182344
578,4586.457755644514,169.386487469837,90.75116221264744
579,4588.878646608104,160.411995821838,81.95261518106055
580,4591.505294993176,198.28027601150384,120.87745922279952
581,4594.0945092321335,188.50563306222924,111.3093677711137
582,4596.6173872183745,179.22679435841127,101.96408683950695
583,4599.060932121801,170.1079823635566,92.85589077109064
584,4601.435823210779,161.1272108277314,83.99974497446546
585,4603.985381335132,198.12066949007666,121.896915938214
586,4606.475435109515,188.4326560073363,112.30909726769583
587,4608.879364827495,179.17943144675843,102.94210437442759
588,4611.2346219163555,170.06602426316365,93.8104540875381
589,4613.537701037019,161.09046764991942,84.92909584372241
590,4616.009322447221,197.89258299824186,122.83041553685133
591,4618.426318971007,188.1347356678612,113.22636555536803
592,4620.796115391221,178.891215230235,103.84204500576878
593,4623.117884025597,169.78671655014446,94.69152665196657
594,4625.38834533185,160.82017331770825,85.78952245016963
595,4627.818688104609,197.77463475501804,123.27394884050881
596,4630.193323661118,188.01521317176753,113.66549773007985
597,4632.524070506423,178.7581530188065,104.2762691493822
598,4634.798541996117,169.65973371114205,95.12029518642899
599,4636.993640123754,160.69933102465427,86.21214000216219
600,4639.330253049437,197.67627988732832,123.93854583968351
601,4641.593281538026,187.97208266728023,114.31984140456163
602,4643.808002415314,178.7242030422033,104.91873017514486
603,4645.941759771213,169.6306425147501,95.7494469092524
604,4648.02607739483,160.67491385266376,86.82654342032971
605,4650.255996791529,198.58303161237853,126.26145274382513
606,4652.418040599792,188.84500242343566,116.5931022431022
607,4654.539922343726,179.59376024767496,107.14030022403313
608,4656.620215347947,170.49146758724422,97.91634222150034
609,4658.656180137167,161.52646304726235,88.93525535351614
610,4660.836706361635,198.32922073454017,128.28685044012778
611,4662.9922736954095,188.5808105294096,118.58066268947405
612,4665.101902565619,179.31985391537907,109.08730405796123
613,4667.171045058841,170.22552098099382,99.81984162536367
614,4669.196953174881,161.26857191446186,90.7920152225495
615,4671.357281415481,197.84191117000535,128.5350952375631
616,4673.484210425545,188.20769908515086,118.82533391090858
617,4675.555561012597,178.97961119209856,109.32746050196366
618,4677.540125773297,169.89413487906373,100.05484576940992
619,4679.464617955856,160.94605687877817,91.02132096009956
620,4681.492184544868,197.5846560030765,127.89759001034605
621,4683.507998688384,187.93206295687037,118.20543090520451
622,4685.496903033488,178.71878208844734,108.72558966973021
623,4687.447745859176,169.64082162925914,99.4717279638386
624,4689.357941778368,160.70032604036015,90.45776663764633
625,4691.394889032498,198.72805796839043,130.11981977501537
626,4693.414298419754,188.9253193898366,120.38146049423611
627,4695.412789357563,179.68843431177453,110.85394300949672
628,4697.367212210283,170.59970048849638,101.5498114736825
629,4699.263634482028,161.64796935701153,92.48244848948049
630,4701.237413061222,198.40643314500466,130.90484132659077
631,4703.165531785166,188.59825367768525,121.15586669384679
632,4705.043759971797,179.36009264029823,111.616345792224
633,4706.886932857695,170.27966583583492,102.29888245124626
634,4708.673001383275,161.33633669810786,93.21672876430267
635,4710.529859092611,198.80798267880152,132.30533231237175
636,4712.350516262922,188.95915832030428,122.5297850030982
637,4714.142876345869,179.72090569264103,112.96250740723107
638,4715.886569593596,170.63835167427638,103.61575806336832
639,4717.578111054172,161.6926510803172,94.50253613086736
640,4719.347773086743,198.53786412164598,132.62042762634988
641,4721.122968417227,188.77468278637798,122.84174652230674
642,4722.879004785198,179.53445334950393,113.27025347445894
643,4724.568244435793,170.4577853051869,103.91864706586595
644,4726.201503956023,161.51794948557674,94.80006119573125
645,4727.922274246686,198.47318611559902,134.24732981226157
646,4729.619538465578,188.80035195290517,124.43584045370827
647,4731.287247193894,179.58195041579046,114.82970074742754
648,4732.908741914158,170.50784408662324,105.44134642655101
649,4734.488266033124,161.5703982599086,96.28360450910351
650,4736.123802947972,199.00042904112019,136.7270826431913
651,4737.734347166966,189.16336520585247,126.8684937665038
652,4739.31025746362,179.9104029071006,117.21312008672298
653,4740.847420179887,170.83414088852584,107.77256005871112
654,4742.334880874796,161.89438611741747,98.55919623284589
655,4743.896141564962,197.3610515175157,135.0008605177958
656,4745.453872152239,187.80416372927724,125.18038387092781
657,4746.982949124164,178.6175069777227,115.56327071352655
658,4748.4757238632565,169.56332911483656,106.16239309244499
659,4749.939050231091,160.6460365114015,96.9907014927447
660,4751.470991792856,196.8783114512443,133.55155574082758
661,4752.999823220645,187.29847885260898,123.76324418763436
662,4754.515132653874,178.12175993032693,114.1802538861332
663,4756.004223056968,169.0778134474211,104.81528287749806
664,4757.4636084241965,160.1709641918847,95.68129663289193
665,4758.988017692935,197.7078964826706,133.788224735718
666,4760.496975860558,188.0295826734426,123.99815297115288
667,4761.974266938894,178.81855777986863,114.41349839426749
668,4763.406541073239,169.76650765234862,105.04667998802155
669,4764.787216141024,160.8513148003369,95.91054668261492
670,4766.229409001088,197.78024547578775,134.3713345505245
671,4767.66755324075,188.12815285787775,124.57017054675336
672,4769.078629287968,178.9447293854657,114.97346574184968
673,4770.446810891663,169.89367176828046,105.5935466649318
674,4771.775488254264,160.9792304099908,96.44320901345871
675,4773.133770600922,198.50974717442037,136.86846612931748
676,4774.4849821580765,188.83653376437402,127.01666400924545
677,4775.823527646678,179.6401751443468,117.36722664203128
678,4777.138097283335,170.58108558318452,107.93187893189773
679,4778.427158622545,161.65823673860777,98.72301629229818
680,4779.762358383102,198.346920499793,138.20221130911196
681,4781.038899394505,188.64979761588964,128.32699952315238
682,4782.277622756605,179.45831546992835,118.65250928772848
683,4783.472312147533,170.40425803135122,109.19032204692131
684,4784.62898198783,161.48645885004615,99.95263892249697
685,4785.8421829795425,197.8641885990158,138.8178712663688
686,4787.056287566126,188.21167739967586,128.933450235818
687,4788.253048663043,179.03144838222556,119.24860013305755
688,4789.418960997034,169.9858358985228,109.7749513141536
689,4790.552476593397,161.07659406579012,100.52470947596858
690,4791.733489462668,197.48923313296103,137.8880886928282
691,4792.900288090613,187.77687159234466,128.0246143768862
692,4794.054413824492,178.59828561656158,118.36150963302579
693,4795.1735021985505,169.5609203597764,108.91077795547446
694,4796.243179397059,160.66019036276757,99.6847340120736
695,4797.3162157707475,197.2756055115735,137.07490484354665
696,4798.394931200965,187.66741134099982,127.22991857037955
697,4799.450555439084,178.50114637486712,117.58584491398636
698,4800.471568434486,169.46709548761396,108.15483320917872
699,4801.462196848226,160.56955362463046,98.94937492339396
700,4802.463899101227,198.6999921646452,138.90639497324506
701,4803.447334003659,188.92464009182342,129.02377279821573
702,4804.400146028862,179.7223176166803,119.34120632261953
703,4805.332630600378,170.67179239151443,109.87014092468304
704,4806.247439267401,161.75724144436504,100.62262239908469
705,4807.190474053788,197.54507025924434,137.35706921307136
706,4808.125069759077,187.85739196365904,127.50909425406903
707,4809.010032943732,178.6912647635535,117.86159431591176
708,4809.87819831851,169.65760996363164,108.42702747715947
709,4810.720613174632,160.7604111637679,99.2177912182818
710,4811.59687980681,197.9441592064671,137.79711402951796
711,4812.47026605383,188.28935719667533,127.93981288028769
712,4813.338317762481,179.0956396967659,118.28272539924515
713,4814.184830338251,170.05739883162042,108.83797786408859
714,4814.997587138534,161.15529869208757,99.61795344782405
715,4815.832949658094,197.89979152228526,138.53041660654762
716,4816.664884698237,188.20904566351578,128.66061877053346
717,4817.491495342328,179.0099037367148,118.99028008714224
718,4818.3007754172195,169.97439882431496,109.53129890813716
719,4819.094666867175,161.07503431035428,100.29595314185393
720,4819.92492858278,197.92905545652627,137.5348279210627
721,4820.751370443629,188.20920111414017,127.68561199668412
722,4821.562431659835,179.00855891765866,118.03702190626167
723,4822.3484207585025,169.9743539934503,108.60123620421503
724,4823.119315256596,161.07631911522014,99.39057990930797
725,4823.944198556562,198.93664437215574,138.837470596769
726,4824.760254828611,189.11663975616577,128.96318302038648
727,4825.553757919129,179.9030351408457,119.28899773496806
728,4826.302344159372,170.85689531586507,109.82641090620413
729,4827.018771866484,161.9465052560549,100.58750155483072
730,4827.784245240217,198.73643959622598,139.55479740281507
731,4828.52935806606,189.00537850869145,129.66747677515255
732,4829.225999216868,179.80614178953653,119.9790311558144
733,4829.893826937523,170.76271255719777,110.50116400555603
734,4830.548747923212,161.85498647991054,101.24596189259536
735,4831.220208553487,198.51805992033633,139.77986244373835
736,4831.869995767301,188.78368109590977,129.88844251833495
737,4832.509184820857,179.599975531249,120.19576249684019
738,4833.127653459681,170.5607850822799,110.7134307260326
739,4833.704045721566,161.65735894899768,101.45340859001136
740,4834.321210640711,198.32974562806677,140.10697267152148
741,4834.931765317318,188.59249950014035,130.20957895782203
742,4835.53045254639,179.41684669642402,120.51047282660711
743,4836.118509568136,170.3814361130277,111.02113693847872
744,4836.695368741417,161.48184895181546,101.7534890574766
745,4837.304390007413,198.37233842446733,140.00634197995026
746,4837.892420248485,188.68357600142545,130.11277055948958
747,4838.475099681793,179.4893829669703,120.41729794154222
748,4839.026268848129,170.45375165633496,110.9316715405488
749,4839.56361747182,161.55384739729715,101.6679080605365
750,4840.134194646021,198.82678432464118,140.77532642204426
751,4840.703386541995,189.04030889294665,130.8672160038746
752,4841.2374454006695,179.83136499783836,121.15675078706275
753,4841.745111968717,170.79150272000206,111.65538704783172
754,4842.239693458481,161.88723660129057,102.3749509688765
755,4842.722966279415,198.0133104581471,139.90331076833428
756,4843.1904206305835,188.37592718876044,130.01282252080085
757,4843.639714607595,179.21294946624303,120.32040421912968
758,4844.064895199206,170.18331335609736,110.83772098042397
759,4844.482007373684,161.28940255980828,101.57678279169251
760,4844.922733043016,197.93733056760112,138.86802987433416
761,4845.350320777422,188.26013669306252,128.99829372798905
762,4845.761085206525,179.0883967054695,119.32752733521163
763,4846.141270488397,170.06116964080704,109.8676463223375
764,4846.497740995796,161.16971560201958,100.63083375461467
765,4846.864453312008,197.3741875763452,137.8497426510358
766,4847.205994656294,187.65530049824207,128.0032787468395
767,4847.533919134632,178.5018521768141,118.35673066935587
768,4847.8559017794005,169.48418967718519,108.9220186435784
769,4848.171667534454,160.60262737773547,99.71137075882083
770,4848.510108252163,198.27278223405378,138.56512133164537
771,4848.846469863828,188.5233412617949,128.7030650313762
772,4849.171741792737,179.3363571188982,119.04084239504355
773,4849.475097227434,170.30656341198963,109.59003281039892
774,4849.760282616717,161.41254285311786,100.36267835044148
775,4850.057870066356,198.55847049833943,138.3299179387097
776,4850.35050544144,188.85230826595455,128.47057606875472
777,4850.638297074801,179.65827996583243,118.8112897699156
778,4850.918893196975,170.62399559029393,109.36379709210718
779,4851.176157918607,161.7252464282071,100.14025066821738
780,4851.452917187705,198.18611609148695,137.89226298773715
781,4851.724839661016,188.4680775684099,128.04259419217266
782,4851.9921313959785,179.269781439026,118.39288593442674
783,4852.254654870861,170.24170211307248,108.95519406186905
784,4852.512152639199,161.3493565511852,99.74174648412387
785,4852.7773251127965,198.16487325578723,138.60096412476787
786,4853.02854515524,188.40971678539944,128.73922895409248
787,4853.272103708218,179.23299862982864,119.07709640752854
788,4853.48115989924,170.20620493765114,109.62606807106911
789,4853.679444045392,161.3151446615605,100.39818545668636
790,4853.892567951205,197.43030644458645,138.56422378350823
791,4854.0926980080885,187.80394521148116,128.70387399163
792,4854.2780150672725,178.6547033996802,119.0424072442911
793,4854.460057942455,169.6370783263996,109.5917931191383
794,4854.638597774274,160.7553087125165,100.36420755017473
795,4854.829986247247,197.6998076940602,138.85042443467196
796,4855.018361045035,188.0812300048225,128.9836151229769
797,4855.2036227793305,178.9259298534411,119.31555856375823
798,4855.385610354388,169.90434670490615,109.8581377469429
799,4855.564119803616,161.01846097555054,100.62350358129736
800,4855.754970074904,197.29556352513578,137.4686033332742
