DAY,Muscle Mass,Anabolic,Catabolic
1123,26.33277096,177.7017483,175.7156576
1124,26.33665642,171.3366765,168.5568284
1125,26.33792047,198.4510565,197.4202001
1126,26.33958225,191.3353813,190.0594586
1127,26.34214327,184.6998397,182.7644543
1128,26.34584243,178.2641208,175.5372841
1129,26.35077789,171.8939183,168.3800071
1130,26.35303665,197.9073312,196.1191056
1131,26.3558635,190.8992608,188.7702627
1132,26.35966495,184.3094548,181.4873332
1133,26.3646287,177.8839868,174.2725521
1134,26.37086036,171.5178618,167.1280459
1135,26.37322902,198.5449186,196.6428511
1136,26.37599563,191.3906354,189.2894394
1137,26.37969921,184.7542229,182.0020597
1138,26.38456255,178.3228263,174.782759
1139,26.39069181,171.9531434,167.6335975
1140,26.39362789,197.8656501,195.4976816
1141,26.39710153,190.800428,188.1556096
1142,26.40156874,184.1963233,180.8796303
1143,26.40723492,177.7717793,173.6719755
1144,26.41419326,171.4079756,166.5347754
1145,26.41794455,198.4890069,195.4876061
1146,26.42211657,191.3572486,188.1456809
1147,26.4272687,184.7324735,180.8701243
1148,26.43365267,178.303459,173.663029
1149,26.4413692,171.9355068,166.5264703
1150,26.444746,198.3147704,195.5438654
1151,26.44854624,191.1634732,188.2021796
1152,26.45333189,184.5425971,180.9268813
1153,26.4592688,178.1177314,173.7200487
1154,26.46652384,171.7522328,166.5837338
1155,26.47000552,198.7267824,195.7782164
1156,26.4738116,191.5151288,188.4348345
1157,26.47857171,184.8613487,181.1578576
1158,26.48456527,178.4331397,173.949275
1159,26.49188361,172.065301,166.8111257
1160,26.49536774,198.688185,195.7457289
1161,26.49919769,191.4975495,188.403041
1162,26.50399629,184.8499481,181.1266879
1163,26.51002286,178.4235608,173.9187275
1164,26.51737577,172.0564483,166.7812373
1165,26.52042521,198.7083888,196.0266191
1166,26.52385595,191.5268754,188.6818421
1167,26.52827097,184.886312,181.403314
1168,26.53393016,178.4567882,174.193113
1169,26.54091814,172.089929,167.0533004
1170,26.54393432,198.185962,195.612839
1171,26.5474063,191.0974176,188.2727491
1172,26.5518829,184.495779,180.9989538
1173,26.55759654,178.0737671,173.7935059
1174,26.56463296,171.7111383,166.6584871
1175,26.56736876,198.1950773,195.8165222
1176,26.57048699,191.0894582,188.4751318
1177,26.57456033,184.4747832,181.1999225
1178,26.57985484,178.0530704,173.9929569
1179,26.58645508,171.6911594,166.8563157
1180,26.58915267,198.6388989,196.2332209
1181,26.59218719,191.4571346,188.8883178
1182,26.59615047,184.8066519,181.6095767
1183,26.60131047,178.3809026,174.3990519
1184,26.60776772,172.0164893,167.2588085
1185,26.60992951,198.3429901,196.180825
1186,26.6126138,191.2367045,188.8371488
1187,26.61630796,184.6323572,181.5595681
1188,26.62117681,178.2081013,174.3501482
1189,26.62735111,171.8458365,167.2109599
1190,26.62906022,198.4930776,196.756869
1191,26.6311174,191.3239974,189.4085566
1192,26.63412527,184.7007859,182.1263056
1193,26.63831896,178.2788047,174.912104
1194,26.64379015,171.9163089,167.7679867
1195,26.64388312,198.7746486,198.2149832
1196,26.64435104,191.6100082,190.8542501
1197,26.6457378,184.9636847,183.5591374
1198,26.64827322,178.5359528,176.3316382
1199,26.65204244,172.1711216,169.1737641
1200,26.65101138,198.8391521,199.2429012
1201,26.65031093,191.661665,191.8730795
1202,26.65047912,185.0110158,184.5686051
1203,26.65175361,178.5835105,177.331433
1204,26.65422138,172.2181013,170.1635538
1205,26.65219471,198.7419047,200.1402108
1206,26.65042936,191.5771583,192.7625369
1207,26.64949167,184.9476313,185.4497876
1208,26.64961502,178.5234252,178.2039518
1209,26.65088126,172.1582074,171.0270505
1210,26.64913321,198.6832256,199.9364641
1211,26.64762148,191.5187462,192.5599132
1212,26.64690469,184.8764213,185.248396
1213,26.6472323,178.4504312,178.0039257
1214,26.64869932,172.0853702,170.8285147
1215,26.64736899,198.7534987,199.5003562
1216,26.64628939,191.5315503,192.1269794
1217,26.64603974,184.8671963,184.8188602
1218,26.64687957,178.4399628,177.5779531
1219,26.64888645,172.0744183,170.406231
1220,26.64736129,198.4926313,199.4302941
1221,26.64612632,191.3195791,192.0572382
1222,26.64575353,184.6768503,184.7492864
1223,26.64646525,178.2521927,177.5084856
1224,26.64832807,171.8878012,170.3368638
1225,26.64751308,198.0430867,198.3922966
1226,26.64709965,190.9686614,191.0281074
1227,26.64760636,184.3783058,183.7292539
1228,26.64921721,177.9568918,176.4978193
1229,26.65202017,171.5949558,169.335858
1230,26.65362221,197.9783849,196.32712
1231,26.6556572,190.8656139,188.9804619
1232,26.65865062,184.2487034,181.6998368
1233,26.66282823,177.8276183,174.4873413
1234,26.66827942,171.4669868,167.3450416
1235,26.67063795,198.9051544,196.7170359
1236,26.67330914,191.6790316,189.3667813
1237,26.67691354,185.0068395,182.0825882
1238,26.68168952,178.5763294,174.8665105
1239,26.68774286,172.2090237,167.7205959
1240,26.69022842,198.3273614,196.080226
1241,26.69317039,191.1998924,188.7365967
1242,26.69707566,184.5785515,181.4589074
1243,26.70216924,178.1563875,174.2493486
1244,26.70855043,171.7934998,167.1100458
1245,26.71089303,198.5015457,196.1232007
1246,26.71378548,191.3400219,188.7790124
1247,26.71768363,184.6993824,181.500998
1248,26.72279661,178.2746569,174.2912079
1249,26.72921569,171.9111451,167.1516967
1250,26.7320682,197.7113125,195.0391282
1251,26.73557398,190.7092952,187.7058479
1252,26.74017583,184.155984,180.4387364
1253,26.74601328,177.7391391,173.239996
1254,26.75317089,171.3816243,166.1117852
1255,26.75795972,198.4260367,194.2189019
1256,26.76313357,191.2875857,186.8928035
1257,26.76934005,184.6543132,179.6332925
1258,26.77683041,178.2326983,172.4426191
1259,26.78569879,171.8716417,165.3229276
1260,26.78939301,198.8608815,195.4569735
1261,26.79348697,191.6829124,188.1205879
1262,26.7985707,185.0402184,180.8506405
1263,26.80489364,178.6134088,173.6491971
1264,26.81254355,172.2499045,166.5183394
1265,26.81550364,198.3482147,195.5149024
1266,26.8189849,191.2673743,188.1794991
1267,26.823522,184.6635128,180.9102536
1268,26.82930971,178.2451903,173.7093215
1269,26.83641856,171.8861325,166.5788158
1270,26.83941139,198.5381467,195.7376304
1271,26.84281985,191.4031173,188.4006423
1272,26.84722576,184.7826084,181.12982
1273,26.85285998,178.3623609,173.9272777
1274,26.85980653,172.0030395,166.7951247
1275,26.8630853,198.242605,195.0853497
1276,26.86684057,191.1202634,187.7551935
1277,26.87163831,184.5147146,180.4914615
1278,26.87768566,178.0967089,173.2962404
1279,26.88507336,171.7408104,166.1715853
1280,26.88855054,198.1545093,194.700849
1281,26.89254146,191.0211317,187.3751742
1282,26.89765698,184.4333555,180.1160213
1283,26.9040657,178.0198357,172.9254499
1284,26.91183378,171.6656403,165.8055336
1285,26.91570165,198.1318542,194.5530218
1286,26.92011783,191.0471405,187.2294524
1287,26.92560432,184.4465998,179.97225
1288,26.93232187,178.0335376,172.7835555
1289,26.94038044,171.6802699,165.6655066
1290,26.94308171,198.7947561,196.0326332
1291,26.94624636,191.5936343,188.6962824
1292,26.95044276,184.9466934,181.4261178
1293,26.95591157,178.5263789,174.224134
1294,26.96270804,172.1693823,167.0923781
1295,26.96552981,198.756153,196.1330932
1296,26.9687797,191.6006218,188.7964399
1297,26.97302366,184.9816707,181.5258274
1298,26.97850242,178.5654792,174.3233323
1299,26.98529166,172.2089117,167.1910451
1300,26.98849672,198.3229595,195.2857569
1301,26.99215688,191.1962357,187.9573167
1302,26.99687142,184.5856427,180.6951396
1303,27.00285143,178.1740411,173.5013584
1304,27.01016779,171.8218702,166.3780513
1305,27.01191618,199.0591993,197.2668312
1306,27.0139828,191.8352089,189.9209252
1307,27.01698081,185.1756653,182.6408819
1308,27.02116818,178.7494077,175.4286855
1309,27.026618,172.3921568,168.2863719
1310,27.02865953,198.1312491,196.1678602
1311,27.03111661,191.0077819,188.8324942
1312,27.03454325,184.3878168,181.5631302
1313,27.03917718,177.9765862,174.3618663
1314,27.04508949,171.6268896,167.2307435
1315,27.04754193,198.6044783,196.3034287
1316,27.0503917,191.4469062,188.9669248
1317,27.05422874,184.8185759,181.6964514
1318,27.05930148,178.4058983,174.4940584
1319,27.06567622,172.0524929,167.3617965
1320,27.06746808,198.0189799,196.2153423
1321,27.06973798,190.9581631,188.8804929
1322,27.0730162,184.3695007,181.6115673
1323,27.07750504,177.9597421,174.4106657
1324,27.08327527,171.6109789,167.2798631
1325,27.08425176,198.8266055,197.6494033
1326,27.08556319,191.6238488,190.301727
1327,27.08778846,184.9844576,183.0198319
1328,27.09118212,178.567083,175.8056457
1329,27.09582334,172.2128102,168.6611645
1330,27.09609584,198.7713,198.1980688
1331,27.09659824,191.5645571,190.8456732
1332,27.09796187,184.9147679,183.5587286
1333,27.10047954,178.496628,176.3392676
1334,27.10422022,172.1428996,169.1893224
1335,27.10298055,198.4215359,198.9980786
1336,27.10209505,191.2988177,191.6388619
1337,27.10214803,184.6962011,184.3448858
1338,27.10332541,178.2839633,177.1180679
1339,27.10567972,171.9319499,169.9604137
1340,27.10386277,198.6757549,199.7129474
1341,27.10242783,191.5191152,192.3470715
1342,27.10192071,184.897662,185.0461938
1343,27.10251338,178.4834631,177.8123119
1344,27.10425328,172.1290133,170.6474258
1345,27.10196295,198.7789676,200.3745474
1346,27.09996606,191.6039072,193.0023966
1347,27.09879842,184.9632311,185.6950651
1348,27.09868798,178.5399293,178.4545117
1349,27.09968337,172.1842129,171.2827309
1350,27.0980372,198.4241418,199.4770893
1351,27.09673714,191.2755317,192.1120538
1352,27.09628284,184.638491,184.8119696
