DAY,Muscle Mass,Anabolic,Catabolic
249,28.07011474,172.1845092,171.4543561
250,28.06581805,198.6440372,202.7895945
251,28.061351,191.4185398,195.5084898
252,28.05741899,184.8038032,188.2905749
253,28.05437873,178.4758165,181.1376488
254,28.05238142,172.25591,174.0515621
255,28.0449956,198.4187838,205.032213
256,28.0374046,191.210786,197.7314847
257,28.03027727,184.6069656,190.4932982
258,28.02397633,178.3015474,183.3194342
259,28.01862072,172.0820643,176.2117117
260,28.00859989,198.6718818,207.4371722
261,27.99827902,191.4435145,200.1144339
262,27.98832439,184.8177236,192.8538179
263,27.97909547,178.4948504,185.6569534
264,27.97071966,172.2716186,178.5255712
265,27.95859209,198.5328706,208.9662525
266,27.94619988,191.3672592,201.6288681
267,27.93417595,184.77648,194.3531477
268,27.92281997,178.4452215,187.1407654
269,27.91226265,172.2201412,179.9934605
270,27.89818805,197.6838044,209.7560734
271,27.88394282,190.6842991,202.4109396
272,27.87006531,184.1497298,195.1269026
273,27.85682189,177.8367789,187.9058284
274,27.84432488,171.6148185,180.7495263
275,27.82825395,198.4771221,212.2448745
276,27.81180191,191.3195198,204.8764583
277,27.79557528,184.7155625,197.5688406
278,27.77989655,178.390244,190.3236509
279,27.76487982,172.1598068,183.1425878
280,27.74585699,198.5785051,214.8261485
281,27.72638454,191.4175062,207.4339129
282,27.70706275,184.8118276,200.1018723
283,27.68821256,178.4870958,192.8316183
284,27.66993577,172.2519409,185.6248281
285,27.64907528,199.0096905,216.8420584
286,27.62758875,191.7184036,209.4300344
287,27.60614825,185.061362,202.0780046
288,27.58510759,178.7213254,194.787408
289,27.56457393,172.4796438,187.559832
290,27.54186476,199.0917593,218.4821414
291,27.51852596,191.8309809,211.0532173
292,27.49519216,185.1709961,203.6838504
293,27.47220238,178.8192631,196.3755308
294,27.44966618,172.5719312,189.1298449
295,27.42490463,198.8324725,219.9725501
296,27.39950622,191.5995813,212.5272342
297,27.37407456,184.9500012,205.1419323
298,27.34894025,178.604321,197.8173173
299,27.32419853,172.3538859,190.5549518
300,27.2992484,198.5008902,219.7820707
301,27.27375264,191.3607209,212.3336231
302,27.24827811,184.757547,204.9456829
303,27.22310933,178.4167508,197.6184525
304,27.19833119,172.1628416,190.3535149
305,27.17326561,197.9850303,219.3557702
306,27.14765146,190.8511888,211.9050873
307,27.12207783,184.2725618,204.5168281
308,27.09682806,177.9524133,197.1893578
309,27.0719624,171.6976412,189.92427
310,27.04589229,198.4842761,220.7688974
311,27.01920064,191.3017674,213.3027255
312,26.99246789,184.6771975,205.8985776
313,26.96597778,178.3156052,198.554882
314,26.93982744,172.0518049,191.2732152
315,26.91386138,198.4391409,220.6195083
316,26.88730947,191.2808867,213.1530088
317,26.86073759,184.657159,205.745514
318,26.83442486,178.293765,198.398584
319,26.80846188,172.0245181,191.1138119
320,26.78196535,198.6329066,221.2821866
321,26.75483641,191.4330812,213.80459
322,26.72765972,184.7934368,206.3871431
323,26.70072334,178.4237063,199.0301884
324,26.67411571,172.1475099,191.7352812
325,26.64873078,198.4679252,220.1246948
326,26.62279533,191.3164299,212.6527642
327,26.5968676,184.693228,205.2400255
328,26.57122688,178.3284219,197.8880467
329,26.54595308,172.0474868,190.5984392
330,26.51943105,198.7346169,221.4287137
331,26.49227405,191.5179394,213.9404806
332,26.46506652,184.8707524,206.5129692
333,26.43809923,178.4970133,199.1459512
334,26.411451,172.2087255,191.8409823
335,26.38601685,198.2641131,219.9383547
336,26.35999045,191.0723996,212.4588128
337,26.33396588,184.4399322,205.0386523
338,26.30823475,178.0753475,197.6793706
339,26.28286594,171.7854253,190.3825635
340,26.25850944,198.722008,219.5423679
341,26.23351921,191.4547018,212.0614386
342,26.2085185,184.7829192,204.6402
343,26.18382391,178.4038776,197.2800701
344,26.15951167,172.1052468,189.9826085
345,26.13584611,198.1223926,218.277172
346,26.11168774,190.9700296,210.8020418
347,26.08759607,184.3447459,203.3867232
348,26.06386166,177.9834571,196.0327479
349,26.04054148,171.6834561,188.741753
350,26.01781979,198.4558788,217.8180504
351,25.99458002,191.2474098,210.3421117
352,25.97140649,184.5930704,202.9262056
353,25.94858022,178.1986395,195.5718701
354,25.92618705,171.8913287,188.2807275
355,25.90358471,198.3368405,217.555914
356,25.88048024,191.1480463,210.0763142
357,25.8574345,184.4864749,202.6581979
358,25.83473123,178.0829544,195.3016637
359,25.81246493,171.7715793,188.0083833
360,25.79135541,198.1216535,216.0662523
361,25.76976905,190.924619,208.5943421
362,25.7483119,184.2888963,201.1846494
363,25.72726892,177.9072282,193.8369182
364,25.7067087,171.5926218,186.552846
365,25.68720176,198.5520682,215.156388
366,25.66719852,191.2905934,207.687353
367,25.64733696,184.6208556,200.2812447
368,25.62791448,178.2151033,192.9374669
369,25.6090214,171.8929206,185.6577109
370,25.58919034,198.448478,215.3033604
371,25.56892888,191.2392767,207.8301317
372,25.54881806,184.5754905,200.4191835
373,25.5291438,178.1678712,193.0705287
374,25.50999198,171.8415632,185.7858684
375,25.49070774,198.6326122,215.0454719
376,25.47092816,191.3504721,207.5721383
377,25.4512705,184.6462466,200.1596931
378,25.43204993,178.2254719,192.8097216
379,25.4133611,171.8940059,185.5238969
380,25.39478099,197.8180189,213.5875445
381,25.37580447,190.6163654,206.1227777
382,25.35700479,183.9499086,198.7191236
383,25.33867613,177.5430494,191.3782142
384,25.32090422,171.2136635,184.1017669
385,25.30317328,198.0958335,213.1992193
386,25.2850679,190.8929032,205.7341325
387,25.267192,184.2447027,198.3303147
388,25.24982192,177.8388409,190.989395
389,25.23303384,171.5023209,183.7131071
390,25.21597401,198.3001062,212.8254965
391,25.19855199,191.0877923,205.3597472
392,25.18135943,184.4192541,197.9554838
393,25.16469085,178.0071367,190.6142549
394,25.14862539,171.6648903,183.3378097
395,25.1318406,198.3544135,212.5664622
396,25.11474918,191.1581253,205.0989451
397,25.09789325,184.4676687,197.6929747
398,25.08156175,178.0350004,190.3502214
399,25.06584946,171.6883006,183.0724348
400,25.04928325,198.5283737,212.5743621
401,25.0323966,191.3179012,205.1036375
402,25.01575689,184.6296343,197.694382
403,24.99965886,178.2020294,190.3483568
404,24.98418499,171.8497521,183.0673301
405,24.9678943,198.3491419,212.2187302
406,24.9512598,191.1245119,204.7481438
407,24.93487844,184.4455004,197.3391402
408,24.91904617,178.0231275,189.9934394
409,24.90384031,171.6685604,182.7128207
410,24.88814576,198.183105,211.5427102
411,24.87211308,190.9529264,204.0744896
412,24.85635337,184.2788086,196.6681116
413,24.84114846,177.847738,189.325223
414,24.82658545,171.4909872,182.0475859
415,24.81073323,197.7339714,211.1861534
416,24.79467871,190.6298606,203.7179379
417,24.7789785,184.0184282,196.3114514
418,24.76386144,177.6011248,188.9684576
419,24.7493957,171.2428508,181.690795
420,24.73469836,197.6717278,210.1381032
421,24.71985238,190.5748746,202.6752698
422,24.70538048,183.9412063,195.2743919
423,24.69151538,177.5073566,187.9373607
424,24.67834145,171.1460754,180.6660425
425,24.66529383,198.0619206,209.1269456
426,24.6521009,190.9087183,201.6691502
427,24.63931141,184.2482759,194.2738116
428,24.62719353,177.8177366,186.9427377
429,24.61582253,171.4502879,179.677772
430,24.60382976,197.7543151,207.9977691
431,24.59169029,190.5806088,200.5473429
432,24.57996283,183.9094176,193.1597431
433,24.56892472,177.4734526,185.8367111
434,24.55866069,171.1061996,178.5801023
435,24.54798662,197.2548739,206.4454335
436,24.53732861,190.208228,199.0061634
437,24.52722001,183.6192566,191.6298408
438,24.51786102,177.1929349,184.3184342
439,24.50932736,170.825554,177.0738771
440,24.50022766,197.656565,205.540073
441,24.49110795,190.5261506,198.1057846
442,24.48249652,183.8633337,190.7349096
443,24.47466833,177.4274367,183.4293247
444,24.46770838,171.0553553,176.1909416
445,24.46013247,197.3357842,203.9782786
446,24.45257733,190.2120771,196.5553198
447,24.44561025,183.579981,189.1962098
448,24.43948099,177.1492471,181.9028628
449,24.43427331,170.7777206,174.6772054
450,24.42786401,198.1868392,203.8731436
451,24.42142437,190.9714068,196.4489426
452,24.41553495,184.2729026,189.0888055
453,24.41049994,177.825744,181.7945547
454,24.40641367,171.4458527,174.5681002
455,24.40169733,197.325029,201.6478732
456,24.39713278,190.2436735,194.2418774
457,24.39327171,183.6299245,186.9003236
458,24.39034499,177.1954881,179.6252194
459,24.38844196,170.8203891,172.4185576
460,24.38510252,197.5284984,200.7089081
461,24.3820177,190.4908022,193.3097056
462,24.37967262,183.8586211,185.9751101
463,24.37830673,177.4121289,178.7072524
464,24.37802087,171.033832,171.508193
465,24.37541795,198.0019265,200.5910792
466,24.37299525,190.8637023,193.1916651
467,24.37131155,184.2076687,185.8572311
468,24.37062457,177.7570888,178.5897395
469,24.37103473,171.3746307,171.3911852
470,24.37009789,197.9660326,199.2844942
471,24.36930815,190.7798837,191.896163
472,24.36928316,184.1156414,184.5731066
473,24.37030407,177.6690232,177.3173389
474,24.37247325,171.2868424,170.1308959
475,24.37214308,198.1666107,198.9886967
476,24.37197014,190.9550013,191.6024896
477,24.37255703,184.2668392,184.2817708
478,24.37420612,177.8182988,177.0284832
479,24.37701968,171.4344066,169.844639
480,24.37676871,197.926,198.6688502
481,24.3767293,190.7585126,191.2850755
482,24.37748821,184.098958,183.9668805
483,24.3793207,177.6544409,176.7162412
484,24.38232672,171.2719267,169.535162
485,24.38318488,197.9266662,197.7466339
486,24.38432431,190.7784598,190.3704352
487,24.38630271,184.1105844,183.0601224
488,24.38939271,177.6570543,175.8176786
489,24.39370375,171.274451,168.6451283
490,24.39642261,197.3423515,195.7586775
491,24.39951769,190.2485704,188.400505
492,24.40353271,183.6094714,181.1086353
493,24.40872178,177.1634686,173.885164
494,24.41519688,170.7859177,166.7321618
495,24.41896107,197.8126633,195.4000232
496,24.42302932,190.6305302,188.0451889
497,24.42800178,183.9604245,180.7568209
498,24.43416562,177.5083963,173.5369883
499,24.44164168,171.1282461,166.3877725
500,24.44608567,198.0440027,195.0789688
501,24.45086712,190.8741793,187.7273243
502,24.45658359,184.2060669,180.442226
503,24.46352954,177.7602405,173.2257762
504,24.47181755,171.3785448,166.0800858
505,24.4762964,198.2184502,195.2147293
506,24.48109788,191.0199592,187.8624678
507,24.48683073,184.3433168,180.5769007
508,24.49379589,177.8983746,173.3600264
509,24.50210247,171.5163518,166.2138987
510,24.50651312,198.0697082,195.1032128
511,24.5112435,190.8722813,187.7525958
512,24.51690335,184.1983203,180.4686255
513,24.52379217,177.7541147,173.2533406
514,24.53202142,171.3743363,166.1088126
515,24.5365654,198.0487945,195.0012148
516,24.54143107,190.8646814,187.6524304
517,24.5472244,184.1931735,180.3701972
518,24.55423496,177.740001,173.1565996
519,24.5625879,171.361241,166.0137426
520,24.56753916,198.6712697,195.2802823
521,24.57274099,191.4035747,187.9293853
522,24.57883903,184.6887886,180.645154
523,24.58617116,178.2355632,173.4295947
524,24.59485751,171.8530412,166.2847779
525,24.59978511,198.1726419,194.7957243
526,24.60509783,191.0205878,187.4500063
527,24.61137643,184.3558882,180.1709509
528,24.61891255,177.9129527,172.960675
529,24.62781728,171.5345086,165.8212756
530,24.6327748,197.7175336,194.3176725
531,24.63820771,190.6514707,186.977233
532,24.64467959,184.0508387,179.7033989
533,24.65242324,177.616522,172.4983587
534,24.66154712,171.2420386,165.3642635
535,24.66673187,198.1048083,194.4968185
536,24.67231478,190.9589283,187.1551306
537,24.67890571,184.3242386,179.8802134
538,24.68676633,177.8836087,172.6741314
539,24.69601035,171.5076081,165.5389905
